,query_id,query,query_locale,product_id,esci_label,product_title,product_description,product_bullet_point,product_brand,product_color_name,product_locale,example_id,fold
2628587,,ねじなし電線管,jp,B008HAZNBQ,exact,パナソニック電工 ねじなし付属品〈Eシリーズ〉 ねじなしコネクタ 「アースコネ」 呼び E25 DS02252,●電線管付属品●※お客様都合によるご注文後のキャンセルは『不可』となっております。●またお届けしました商品のお客様都合による「返品 交換」も行っておりません。,"JIS規格：JIS C8330
種類：ねじなしコネクタ
仕様：アース端子付
呼び：E25
質量：0.07kg",パナソニック(Panasonic),,jp,1777430.0,5
1701324,,ガンプラ,jp,B07TYH7BQ3,exact,"Gundam Hathaway's Flash #229 Penelope, Bandai Spirits HGUC 1/144",,"Skill Level: Intermediate
Age Mfg Minimum: 150 Months",Bandai Spirits,Multi,us,1575027.0,4
1529739,,daves killer bread thin sliced,us,B0071JHNTE,exact,Dave's Killer Bread Good Seed Thin Sliced Organic Bread - 20.5 oz Loaf,,"One 20.5 oz loaf of Dave's Killer Bread Good Seed Thin Sliced Organic Bread
Sandwich bread that has 3 grams of protein and 70 calories per slice
Certified USDA Organic and Non GMO Project Verified
13 grams whole grains per serving
Dave's Killer Bread is the #1 selling organic bread in the country",Dave's Killer Bread,Packaged-sandwich-breads,us,1452797.0,4
1224183,,samsung s10 otterbox,us,B07N9GDT4H,irrelevant,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for Galaxy S10+ - BLACK,,"Compatible with Galaxy S10+
Multi-layer defense: solid inner shell and soft outer cover (NO BUILT IN SCREEN PROTECTOR)
Belt-clip holster included that doubles as a kickstand for hands-free media viewing
Port covers keep out dust and debris
Includes OtterBox limited lifetime warranty (see website for details)",OtterBox,Black,us,1083418.0,5
1613469,,fake water lotus,us,B07P5XY8F5,exact,"qiguch66 Artificial Flower for Decoration, Artificial Lotus Flower Fake Floating Water Lily Garden Pond Fish Tank Decor - Orange","Specifications:<br/> Create a very realistic effect in the aquarium landscaping.<br/> Easy to clean and stable in the water, do not fade.<br/> Beautiful water lily, bring you a good mood.<br/> <br/> Item Name: Artificial Lotus<br/> Quantity: 1 Pc<br/> Material: EVA<br/> Features: Lifelike, Beautiful, Lotus Shape, Pond Decoration<br/> Diameter: 18cm/7.09'' (Approx.), Height: 5cm/1.97'' (Approx.)<br/> <br/> Notes: <br/> Due to the light and screen setting difference, the item's color may be slightly different from the pictures.<br/> Please allow slight dimension difference due to different manual measurement.<br/> <br/> Package Includes:<br/> 1 x Artificial Lotus<br/> <br/>","Create a very realistic effect in the aquarium landscaping
Easy to clean and stable in the water, do not fade
Beautiful water lily, bring you a good mood
Create a vivid atmosphere in a quick way
Give you the sense of the beauty and a good mood in a day",qiguch66,Orange,us,607653.0,4
773448,32766.0,qihangjp ドレッサー 椅子なし,jp,B09283MPGT,substitute,スツール付きドレッサー 化粧台 ドレッサー 鏡台 椅子付き スツール 収納 家の装飾 映画＆クッション付きのスツールドレッシングテーブルの虚栄心の化粧台3引っかき2分割の可動主催者 DDBB,驚異的な化粧台はいつでも人々の注目を集めやすいです。化粧台を購入したり、大切な人にプレゼントしたりする場合は、精巧な仕上がりの高品質な化粧台をお見逃しなく。<br/>贅沢とファッションを組み合わせる、この華やかな虚栄心セットはあなたのドレッシングエリアへの歓迎された追加です。<br/>その引き出しを持つテーブルは、宝石の小さな宝物と化粧を保存するのに最適です。<br/>滑らかな卓上は、化粧品や美容物のためのスペースを提供し、マッチングのエレガントなスツールも含まれています。<br/>組み立てが簡単：いくつかのアセンブリは必要とされています、女の子は簡単に一人でそれをすることができます。<br/>材質：鉄+木<br/>サイズ：95x42x76cm<br/>description<br/>ジュエリーキャビネット内蔵のこのドレッシングテーブルはあなたのために設計されており、あなたのためにより良い化粧経験を提供することを約束します。これはシンプルでエレガントな虚栄心が鏡で設定されています。厚いMDFと固体の実際の木材でできていて、それは耐久性があり、何年もの間、心配の自由な使用のために十分安定です。<br/>パッケージの内容：<br/>1×ドレッシングテーブルセット（ミラーとスツールを含む）<br/>このエレガントでクラシックなデザインのバニティテーブルは、どんな部屋のスタイルにも適応し、より豪華さをもたらします。だからあなたの美しい家のために私たちの最も見栄えの良いバニティドレステーブルを購入する正しい選択をしてください。<br/><br/>使用中に問題が発生した場合は、お問い合わせください。 24時間以内にご連絡いたします。,"メイクアップテーブル：すべての女の子は、彼女の宝石類と化粧品で華やかなドレッシングテーブルを持っていたい、あなたの王女の夢を実感させてください。
スライド式引き出し：スムーズなスライドを確保し、あなたの宝石、化粧品、ヘアアクセサリーを簡単に整理するのに役立ちます。
顧客満足度：何らかの理由でこの製品に完全に満足していない場合は、いつでもお問い合わせください、私たちは最高のショッピング経験を提供することに従事しています。
【エレガントな家具をまとめる】優れたドレッシングテーブルは、寝室を本当に高め、残りの寝室の家具をまとめてエレガントな仕上がりに仕上げることができます。それはあなたの寝室に魅力の要素を加えるだけでなく、それは素晴らしいユーティリティアイテムとしても役立ちます。
【女の子へのプレゼント】この洗面化粧台とスツールのセットは、寝室、バスルーム、クローゼット、廊下など、機能的で頑丈な家具になります。この洗面化粧台セットは、クリスマスなどの妻、娘、孫娘へのプレゼントにも最適です。特別な日。",DDBB,,jp,,2
1989204,,poke merch sloth,us,B07JDRG31X,substitute,"Weezag Sloth Hoodie Sweatshirt for Youth Boys Girls, Dabbing Gifts for Sloth Lovers, Athletic Heather, Youth M/Kids 8-10","100% Happiness Guarantee. If you are not 100% satisfied, please contact us and we will make it right. Sloth Hoodie Sweatshirt for Youth Boys Girls, Dabbing Gifts for Sloth Lovers, Athletic Heather, Youth M/Kids 8-10. Surprise your loved ones. Add to Cart, Buy Now!","Sloth Hoodie Sweatshirt for Youth Boys Girls, Dabbing Gifts for Sloth Lovers, Athletic Heather, Youth M/Kids 8-10.
Surprise your loved ones. Add to Cart, Buy Now!
Do you or your friends love sloths? This will be a funny cute gift for lazy friends, animal lovers and zoo keepers.
Cozy hoodie to keep your youth kids warm. Front pouch pocket hooded sweatshirt.
100% Happiness Guarantee. If you are not 100% satisfied, please contact us and we will make it right.",Weezag,Athletic Heather,us,1007020.0,5
1803976,,kokiri sword,us,B075NPY8P8,substitute,Link Golden Hilt Full Tang Warrior Four Master Sword Steel Replica,"This is an amazingly detailed replica sword just like the one from the game. The gorgeous blade is handcrafted from high-quality stainless carbon steel alloy, and shaped in a unique profile. The handle is made from hard wood wrapped in gold faux-leather, and features aluminum zinc alloy guard and pommel finished in a durable gold enamel coating. This is an awesome collectors piece, great for display and realistic cosplay.<br><br><i> Note: This item is handmade, and may have slight imperfections or variations in the finish.</i><br><br><b> Specifications</b><br> Overall Length: Approx. 33.5 Inches (In Scabbard)<br> Blade Length: Approx. 23.75 Inches <br> Blade Material: Stainless Carbon Steel Alloy<br> Blade Sharpness: Factory Sharp, Can Be Honed to a Razor Edge<br> Handle: Approx. 7.75 Inches (W/ Pommel), Wood, Gold Faux-Leather Wrapped<br> Tang: Full Tang<br> Guard: Approx. 8.25 Inches Wide, Aluminum Alloy, Golden Finish<br> Pommel: Aluminum Alloy, Golden Finish<br>All Specifications Are Approximate","Overall Length: Approx. 33.5 Inches (In Scabbard)
Blade Length: Approx. 23.75 Inches. Tang: Full Tang
Blade Material: Stainless Carbon Steel Alloy
Handle: Approx. 7.75 Inches (W/ Pommel), Wood, Gold Faux-Leather Wrapped
Great for Cosplay and Display",Swordsaxe,Gold,us,797341.0,1
2161113,,trunk spoiler,us,B00WJ6K7EC,exact,"Trunk Spoiler Compatible With 2008-2012 Honda Accord, Factory Style Unpainted Raw Material Black ABS Rear Tail Lip Deck Boot Wing by IKON MOTORSPORTS, 2009 2010 2011","FIT FOR:<br>2008-2012 Honda Accord 4Dr<br>Only Fit Japan and US model, Not Fit EU Model<br>IMPORTANT NOTE: ITEM WILL ONLY FIT OEM BODY STYLE UNLESS OTHER SPECIFIED.<br>INSTRUCTION NOT INCLUDED.<br>PROFESSIONAL INSTALLATION HIGHLY RECOMMENDED.<br>TEST FITTING IS REQUIRED TO ENSURE FITMENT.","Fit For 2008-2012 Honda Accord 4Dr ；Only Fit Japan and US model, Not Fit EU Model
Style: OEM Style | Material: High Quality ABS Plastic(Acrylonitrile butadiene styrene) | Color: Unpainted Raw Material Black
Package includes: 1x Trunk Spoiler
Instructions included, Professional Installation is Highly Recommended.
30 Days Limited Warranty (This is NOT an OEM part. This product is designed to be a replacement for the OEM part)",IKON MOTORSPORTS,Unpainted,us,1231826.0,4
1356553,,blouson tankini swimsuits for women 18,us,B07XRH7B3S,exact,Daci Women Plus Size Tankini Swimsuits Tummy Control Blouson Double Up Two Piece Bathing Suits Green Floral 18 Plus,"<b>Daci Women Plus Size Tankini Swimsuits Tummy Control Blouson Double Up Two Piece Bahting Suits Swimwear</b> <br> <br><b>Features of the Plus Size Two Piece Swimsuits</b> <br>* Typ: two piece tankini swimsuits <br>* Style: vintage / retro bathing suits <br>* Strap: adjustable straps swimwear <br>* Neck: sweetheart neckline swimsuits <br>* Bra: push up padded bra <br>* Back: open back tankini <br>* Printed: green/red/yellow/striped floral printed swimwear <br>* Front: ruched tummy control design <br>*Occasion:perfect choice for swimming, volleyball, camping, running, family pool party, and other water activities. <br> <br><b>Size Measurement:</b> <br><br>L (US 12-14): Bust 38.5-40, Waist 30.5-32 , Hip 41-42.5 <br><br>XL (US 16): Bust 41.5, Waist 33.5, Hip 44 <br><br>US 16W: Bust 44 , Waist 37, Hip 46 <br><br>US 18W: Bust 46 , Waist 39 , Hip 48 <br><br>US 20W: Bust 48 , Waist 41 , Hip 50 <br> <br><b>How to measure:</b> <br><b>BUST</b> <br>Measure over the fullest area of your bust & straight around your back. <br><b>WAIST</b> <br>Measure narrowest part of torso. <br><b>HIP</b> <br>Measure at the fullest part of your hip ensuring the tape is straight. <br> <br><b>Wash Care:</b> <br>Hand wash in cold water, don't tumble dry, don't bleach, hang dry. <br> <br><b>About us:</b> <br>Daci is a global brand specializing in large size swimwear for chubby girls and young moms. From Daci you'll see the latest and cool design of the season , of course, the most important point is you will find the most suitable size swimsuit for you. Our independent designer struggled for years to design the perfect swim suits for the curvy shape body, to hide and conceal what needed to be hide and conceal, to show what you want to show , to bring you confidence and compliments. Here we come, together with your beauty.","Plus size tankini swimsuits: features deep cut sides blouson tankini top and floral printed triangle bottom;
Sporty two piece Tankini with soft padded bra and adjustable straps; A casual athletic tankini fits both in and out of the water;
Layered tummy control swimsuits: super cute flattering tankini that hides your mom belly or tummy fat and all the problem areas without being skin tight, also can bought this for a maternity suit.
Made of stretchy, breathable and soft fabric. Suitable for casual, beach,water sport,pool party or vacation, and easy to match with any swim shorts/briefs/bottoms.
Plus Size Green Floral Tankini: L(US 12W), XL(US 14W), XXL(US 16W), 18 Plus, 20 Plus. Please refer to our detailed size chart below the product description before purchase.",Daci,Green Floral 1,us,404991.0,3
